UPDATE 1-US SEC wrestles with Internet age in Netflix case ,2012-12-08
Ghana's Mahama wins election - electoral body's Facebook page ,2012-12-09
Ghana's Mahama wins election - electoral body's Facebook page ,2012-12-09
RPT-UPDATE 1-US SEC wrestles with Internet age in Netflix case ,2012-12-09
Intel launches microserver chips  gets nod from Facebook ,2012-12-11
Intel launches microserver chips  gets nod from Facebook ,2012-12-11
Twitter launches photo color filters to battle Instagram  Facebook ,2012-12-11
Twitter launches photo color filters to battle Instagram  Facebook ,2012-12-11
Andreessen denies Internet bubble  advises Times to stop printing ,2012-12-12
Facebook helps FBI bust cybercriminals blamed for $850 million losses ,2012-12-12
Facebook helps FBI bust cybercriminals blamed for $850 mln losses ,2012-12-12
Facebook unveils new privacy controls ,2012-12-12
Facebook unveils new privacy controls ,2012-12-12
Twitter offered Instagram $525 million deal: report ,2012-12-16
Twitter offered Instagram $525 million deal: report ,2012-12-16
Google  Facebook drive mobile ad market growth-report ,2012-12-17
Google  Facebook drive mobile ad market growth: report ,2012-12-17
"Internet ayatollah: Iran's supreme leader ""likes"" Facebook ",2012-12-17
"Internet ayatollah - Iran's supreme leader ""likes"" Facebook ",2012-12-17
Massachusetts fines Morgan Stanley over Facebook IPO ,2012-12-17
Mass. fines Morgan Stanley over Facebook research ,2012-12-17
UPDATE 1-Twitter had offered Instagram $525 million deal: report ,2012-12-17
UPDATE 2-Massachusetts fines Morgan Stanley over Facebook IPO ,2012-12-17
Instagram says no plans to incorporate user photos in ads ,2012-12-18
Instagram says no plans to put user photos in ads ,2012-12-18
PRESS DIGEST - Financial Times - Dec 18 ,2012-12-18
UPDATE 1-Instagram says no plans to put user photos in ads ,2012-12-18
UPDATE 3-Massachusetts fines Morgan Stanley over Facebook IPO ,2012-12-18
Facebook CEO Zuckerberg donates $500 million for health  education ,2012-12-19
Facebook CEO Zuckerberg donates $500 mln for health  education ,2012-12-19
Facebook set to bring video ads to news feed - report ,2012-12-19
Instagram tests new limits in user privacy ,2012-12-19
Instagram tests new limits in user privacy ,2012-12-19
Facebook tests charging users to send certain messages ,2012-12-20
Facebook tests charging users to send certain messages ,2012-12-20
California revenue dips in November ,2012-12-21
Instagram furor triggers first class action lawsuit ,2012-12-24
Facebook Instagram use dived after photo fiasco: AppData ,2012-12-28
Facebook's Instagram usage dived after photo brouhaha -AppData ,2012-12-28
UPDATE 1-Facebook Instagram use dived after photo fiasco-AppData ,2012-12-28
Ban on demanding Facebook passwords among new 2013 state laws ,2012-12-31
BRIEF-Facebook shares up  JPMorgan raises price target ,2013-01-02
Facebook shares rise in buildup to mystery event  earnings ,2013-01-14
Facebook shares rise in buildup to mystery event  earnings ,2013-01-14
"Facebook CEO unveils ""graph"" shared search feature ",2013-01-15
Facebook rolls out friends-based search product ,2013-01-15
"Facebook's new search feature will reveal only ""shared"" results ",2013-01-15
"Facebook's new search feature will reveal only ""shared"" results ",2013-01-15
UPDATE 4-Facebook rolls out friends-based search product ,2013-01-15
Facebook rolls out friends-based search product ,2013-01-16
Facebook search to generate revenue  no rival to Google: analysts ,2013-01-16
GM in talks with Facebook about return to paid ads ,2013-01-16
GM in talks with Facebook about return to paid ads ,2013-01-16
Twitter to open office in social network-crazed Brazil ,2013-01-16
Twitter to open office in social network-crazed Brazil ,2013-01-16
UPDATE 5-Facebook rolls out friends-based search product ,2013-01-16
Candy Crush Saga leads European charge on Facebook ,2013-01-17
Candy Crush Saga leads European charge on Facebook ,2013-01-17
Is Facebook envy making you miserable? ,2013-01-22
RPT-Is Facebook envy making you miserable? ,2013-01-22
FTC study taking aim at online marketing of booze ,2013-01-23
UPDATE 1-FTC study taking aim at online marketing of booze ,2013-01-23
Facebook founder to host fundraiser for New Jersey Gov. Christie ,2013-01-24
Facebook founder to host fundraiser for New Jersey Governor Christie ,2013-01-24
SEC delays decision on Nasdaq's Facebook IPO compensation plan ,2013-01-24
Yandex says new mobile app is blocked by Facebook ,2013-01-25
Yandex says new mobile app is blocked by Facebook ,2013-01-25
BRIEF-Facebook shares fall after the bell following results ,2013-01-30
BRIEF-Facebook shares turn slightly higher after the bell ,2013-01-30
Facebook CEO plans to grow headcount in 2013 ,2013-01-30
Facebook CEO plans to grow headcount in 2013 ,2013-01-30
Facebook grows revenue 40 pct in fourth quarter ,2013-01-30
Facebook's mobile ad revenue doubles in fourth quarter ,2013-01-30
Fusion-io sees weak third quarter as Apple  Facebook delay orders ,2013-01-30
Instant View: Facebook ad revenue climbs as mobile expands ,2013-01-30
UPDATE 2-Fusion-io sees weak 3rd-qtr as Apple  Facebook delay orders ,2013-01-30
UPDATE 3-Facebook's mobile ad revenue doubles in fourth quarter ,2013-01-30
BRIEF-Facebook shares down 6.6 pct premarket ,2013-01-31
Facebook's mobile ad revenue doubles in fourth quarter ,2013-01-31
Facebook starts selling retail gift cards on website ,2013-01-31
Facebook starts selling retail gift cards on website ,2013-01-31
Facebook stock avoids steep drop as Street rethinks results ,2013-01-31
Fusion-io cuts 2013 forecast as Apple  Facebook delay orders ,2013-01-31
PRESS DIGEST - Financial Times - Jan 31 ,2013-01-31
UPDATE 3-Fusion-io cuts 2013 forecast as Apple  Facebook delay orders ,2013-01-31
UPDATE 4-Facebook's mobile ad revenue doubles in fourth quarter ,2013-01-31
Coming soon to Facebook: more action  battle games ,2013-02-01
Coming soon to Facebook- more action  battle games ,2013-02-01
CORRECTED-Coming soon to Facebook- more action  battle games ,2013-02-01
"Kenya tracks Facebook  Twitter for election ""hate speech"" ",2013-02-05
"Kenya tracks Facebook  Twitter for election ""hate speech"" ",2013-02-05
"UPDATE 1-Kenya tracks Facebook  Twitter for election ""hate speech"" ",2013-02-05
Nasdaq in settlement talks with SEC over Facebook IPO - WSJ ,2013-02-06
Nasdaq in settlement talks with SEC over Facebook IPO: WSJ ,2013-02-06
UPDATE 2-Yelp posts bigger-than-expected loss; shares down ,2013-02-06
Yelp posts bigger-than-expected loss; shares down ,2013-02-06
CORRECTED-Neighborhood network Nextdoor raises $21.6 mln ,2013-02-12
Neighborhood network Nextdoor raises $21.6 million ,2013-02-12
Cooperman's Omega sells Apple; buys Facebook  Sandridge - filing ,2013-02-13
Facebook execs get judge to toss 4 IPO-related lawsuits ,2013-02-13
Facebook executives get judge to toss four IPO-related lawsuits ,2013-02-13
Facebook hacked  social media company says ,2013-02-15
Facebook says target of sophisticated hacking attack ,2013-02-15
Sister of Facebook founder Mark Zuckerberg signs book deal ,2013-02-15
Sister of Facebook founder Mark Zuckerberg signs book deal ,2013-02-15
UPDATE 1-Facebook says target of sophisticated hacking attack ,2013-02-15
Facebook hacked  social media company says ,2013-02-16
UPDATE 3-Facebook says it was a target of sophisticated hacking ,2013-02-16
Exclusive: Apple  Macs hit by hackers who targeted Facebook ,2013-02-19
UPDATE 1-Yahoo goes social  teams with Facebook for site revamp ,2013-02-20
Yahoo goes social  teams with Facebook for site revamp ,2013-02-20
Yahoo takes cue from Facebook in website revamp ,2013-02-20
CORRECTED-Facebook blocks access to NBC.com after reports site is infected ,2013-02-21
Facebook blocks access to NBC.com after reports site is infected ,2013-02-21
UPDATE 1-Microsoft says small number of its computers hacked ,2013-02-22
Microsoft says small number of its computers hacked ,2013-02-23
Lawmakers urge Facebook to remove fraudulent Sandy Hook tributes ,2013-02-25
Lawmakers urge Facebook to remove fraudulent Sandy Hook tributes ,2013-02-25
Google extends social Web reach to counter Facebook's rise ,2013-02-26
Google extends social Web reach to counter Facebook's rise ,2013-02-26
Facebook buys Microsoft ad technology platform ,2013-02-28
Facebook buys Microsoft ad technology platform ,2013-02-28
UPDATE 2-Facebook buys Microsoft ad technology platform ,2013-02-28
Facebook  Google tech gurus to design cancer research game ,2013-03-01
Facebook to showcase new look for newsfeed on March 7 ,2013-03-01
"Facebook to showcase ""new look"" for newsfeed ",2013-03-01
"Facebook to showcase ""new look"" for newsfeed ",2013-03-01
Twilio copies Facebook tactic: funding other startups ,2013-03-01
Twilio copies Facebook tactic: funding other startups ,2013-03-01
UPDATE 2-Facebook to showcase new look for newsfeed March 7 ,2013-03-01
Facebook hit with fresh IPO-related lawsuit ,2013-03-04
CORRECTED-Facebook hit with fresh IPO-related lawsuit ,2013-03-05
Facebook hit with fresh IPO-related lawsuit ,2013-03-05
UPDATE 1-Facebook hit with fresh IPO-related lawsuit ,2013-03-05
Facebook taps Genentech veteran for board ,2013-03-06
UPDATE 1-Facebook taps Genentech veteran for board ,2013-03-06
BRIEF-Facebook says revamped newsfeed rollout starts Thursday ,2013-03-07
CORRECTED-UPDATE 1-Facebook taps Genentech veteran for board ,2013-03-07
Facebook puts focus on photos in new look; may boost ads ,2013-03-07
Facebook taps Genentech veteran for board ,2013-03-07
Facebook unveils 'mobile first ' picture-friendly newsfeed ,2013-03-07
UPDATE 4-Facebook puts focus on photos in new look; may boost ads ,2013-03-07
Facebook puts focus on photos in new look; may boost ads ,2013-03-08
REFILE-UPDATE 4-Facebook puts focus on photos in new look; may boost ads ,2013-03-08
Sandberg's hot-button book rings true for Silicon Valley women ,2013-03-10
Insight: On Facebook  app makers face a treacherous path ,2013-03-11
INSIGHT-On Facebook  app makers face a treacherous path ,2013-03-11
RPT-INSIGHT-On Facebook  app makers face a treacherous path ,2013-03-11
RPT-INSIGHT-On Facebook  app makers face a treacherous path ,2013-03-11
CORRECTED-INSIGHT-On Facebook  app makers face a treacherous path ,2013-03-12
Insight: On Facebook  app makers face a treacherous path ,2013-03-12
FTC eyes mobile  social media with latest online ad rules ,2013-03-13
FTC eyes mobile  social media with latest online ad rules ,2013-03-13
Netflix allows U.S. users to connect accounts to Facebook ,2013-03-13
Netflix allows U.S. users to connect accounts to Facebook ,2013-03-13
RPT-CORRECTED-INSIGHT-On Facebook  app makers face a treacherous path ,2013-03-13
Facebook may emulate rival Twitter with introduction of hashtags ,2013-03-14
Facebook may emulate rival Twitter with introduction of hashtags ,2013-03-15
"Students bare souls  and more  on Facebook ""confession"" pages ",2013-03-18
"Students bare souls  and more  on Facebook ""confession"" pages ",2013-03-18
Ex-Oregon governor candidate charged in Facebook IPO fraud ,2013-03-19
Ex-Oregon governor candidate charged in Facebook IPO fraud ,2013-03-19
UPDATE 2-Ex-Oregon governor candidate charged in Facebook IPO fraud ,2013-03-19
CORRECTED-Zynga relaunches gaming site  loosens Facebook ties ,2013-03-21
Facebook backer Accel Partners closes $475 million fund ,2013-03-21
Facebook backer Accel Partners closes $475 million fund ,2013-03-21
UBS says filed arbitration demand against Nasdaq over Facebook IPO ,2013-03-25
UPDATE 1-UBS demands Nasdaq fully cover its losses from Facebook IPO ,2013-03-25
UPDATE 4-US OKs Nasdaq payback plan for Facebook IPO  UBS unhappy ,2013-03-25
U.S. approves Nasdaq payback plan for Facebook IPO  UBS unhappy ,2013-03-25
U.S. regulators approve plan for lost money in Facebook IPO ,2013-03-25
BRIEF-Judge recommends Ceglia lawsuit vs Facebook be dismissed ,2013-03-26
Facebook expands ad targeting system to its newsfeed ,2013-03-26
Facebook expands ad targeting system to its newsfeed ,2013-03-26
Judge recommends Ceglia case vs Facebook be dismissed ,2013-03-26
UPDATE 3-Judge recommends Ceglia case vs Facebook be dismissed ,2013-03-26
Mobile ads to push Twitter ad revenue near $1 bln in 2014-report ,2013-03-27
Nasdaq extends deadline for Facebook IPO compensation applications ,2013-03-27
Nasdaq extends deadline for Facebook IPO compensation applications ,2013-03-27
Youth flock to mobile messaging apps  may be threat to Facebook ,2013-03-31
Youth flock to mobile messaging apps  may be threat to Facebook ,2013-03-31
Nasdaq to buy eSpeed platform for $750 million ,2013-04-01
RPT-Youth flock to mobile messaging apps  may be threat to Facebook ,2013-04-01
SEC says companies may announce key data on social media ,2013-04-02
UPDATE 2-U.S. SEC says companies may announce key data on social media ,2013-04-02
Zynga dives into Internet gambling  in the UK ,2013-04-02
Facebook aims to take centerstage on Android phones ,2013-04-04
"Facebook showcases ""Home"" software for Google Android phones ",2013-04-04
"Facebook unveils ""chat heads"" messaging tool for mobile phones ",2013-04-04
"Facebook unveils ""chat heads"" messaging tool for mobile phones ",2013-04-04
"First phones with Facebook's ""Home"" will be exclusive to AT&T ",2013-04-04
"First phones with Facebook's ""Home"" will be exclusive to AT&T ",2013-04-04
UPDATE 3-Facebook aims to take centerstage on Android phones ,2013-04-04
UPDATE 4-Facebook aims to take centerstage on Android phones ,2013-04-04
UPDATE 1-HTC posts record-low quarterly profit after delayed phone launch ,2013-04-08
GM says to run ads on Facebook once again ,2013-04-09
BRIEF-Facebook shares rise 1.7 pct in premarket trading ,2013-04-10
Facebook's Zuckerberg calls for U.S. immigration reform ,2013-04-11
Friendships cut short on social media as people get ruder: survey ,2013-04-11
RPT-CORRECTED-Netflix CEO takes to Facebook again to boast subscriber usage ,2013-04-11
RPT-Facebook's Zuckerberg calls for U.S. immigration reform ,2013-04-11
Nasdaq slashes Greifeld's bonus over botched Facebook IPO ,2013-04-12
Nasdaq slashes Greifeld's bonus over botched Facebook IPO ,2013-04-12
Justin Bieber takes heat for hoping Anne Frank would have been fan ,2013-04-14
Google's Schmidt sees 1 billion Android phones in use in 9 months ,2013-04-16
Google's Schmidt sees one billion Android phones in use in nine months ,2013-04-16
Exchanges ring alarm bells over EU transaction tax ,2013-04-23
Facebook to build data center near Des Moines  Iowa ,2013-04-23
Facebook to build data center near Des Moines  Iowa ,2013-04-23
Nasdaq earnings fall on charges related to Facebook IPO ,2013-04-24
Nasdaq earnings fall on charges related to Facebook IPO ,2013-04-24
Nasdaq profits hurt by Facebook IPO costs  dark trading ,2013-04-24
UPDATE 3-Nasdaq profits hurt by Facebook IPO costs  dark trading ,2013-04-24
BRIEF-Facebook COO says seeing strong growth in Mobile ad business around the world  particularly in Asia ,2013-05-01
BRIEF-Facebook shares climb 3.7 pct after the bell following results ,2013-05-01
Facebook and banks ask U.S. judge to throw out IPO lawsuit ,2013-05-01
Facebook and banks ask U.S. judge to throw out IPO lawsuit ,2013-05-01
UPDATE 1-Facebook and banks ask U.S. judge to throw out IPO lawsuit ,2013-05-01
UPDATE 1-Facebook first-quarter revenue up 38 percent ,2013-05-01
UPDATE 2-Facebook's mobile business expands in first quarter ,2013-05-01
CORRECTED-UPDATE 3-Facebook's mobile business expands in first quarter ,2013-05-02
Facebook's mobile business expands in first quarter ,2013-05-02
Facebook still worth probably no more than $25 a share-Barron's ,2013-05-05
Facebook still worth probably no more than $25 a share: Barron's ,2013-05-05
Target tests if Facebook-driven deals bring shoppers into stores ,2013-05-08
Deals of the day -- mergers and acquisitions ,2013-05-09
Facebook in talks to buy Israel's Waze for up to $1 billion: report ,2013-05-09
UPDATE 1-Facebook in talks to buy Israel's Waze for up to $1 bln-report ,2013-05-09
Analysis: Google+ struggles to attract brands  some neglect to update ,2013-05-12
Khosla Ventures hires Google veteran Ben Ling ,2013-05-23
Google eyes Waze as Facebook circles hot Web maps property ,2013-05-24
UPDATE 1-Google  like Facebook  in talks to buy Waze for $1 bln-report ,2013-05-24
CORRECTED-The new tech palaces: visionary HQs  or cursed trophies? ,2013-05-27
The new tech palaces: visionary HQs  or cursed trophies? ,2013-05-27
COLUMN- A taxation conundrum ,2013-05-28
RPT-The new tech palaces: visionary HQs  or cursed trophies? ,2013-05-28
Facebook says needs to improve response to hate speech ,2013-05-29
Facebook says needs to improve response to hate speech ,2013-05-29
Nasdaq to pay $10 million to settle SEC charges from Facebook snafu ,2013-05-29
UPDATE 1-Facebook says needs to improve response to hate speech ,2013-05-29
UPDATE 2-Nasdaq to pay $10 mln to settle SEC charges from Facebook snafu ,2013-05-29
COLUMN - Facebook and the outer limits of free speech ,2013-05-30
Facebook shares jump as brokers say usage concerns overblown ,2013-05-30
Yelp open to partnering with Facebook's rival offering: CFO ,2013-06-01
Analysis: As Facebook grows up  grand ambitions get reality check ,2013-06-05
Facebook denies providing government 'direct access' to servers ,2013-06-06
Facebook pares ad options  simplifies marketing tools ,2013-06-06
Facebook pares ad options  simplifies marketing tools ,2013-06-06
Facebook denies providing government 'direct access' to servers ,2013-06-07
UPDATE 1-Internet giants deny granting government 'direct access' to servers ,2013-06-07
Facebook tackles stock price complaints in first shareholder meeting ,2013-06-11
UPDATE 2-Google buys Israel's Waze to keep mobile maps lead ,2013-06-11
Facebook adds 'hashtag' feature  taking a page from Twitter ,2013-06-12
Facebook adds 'hashtag' feature  taking a page from Twitter ,2013-06-12
UPDATE 3-U.S. tech firms push for govt transparency on security ,2013-06-12
Facebook got 9 000-10 000 government data requests in second half 2012 ,2013-06-15
Facebook got 9 000-10 000 government data requests in second half 2012 ,2013-06-15
Exclusive: Facebook reaches 1 million active advertisers ,2013-06-18
EXCLUSIVE-Facebook reaches 1 million active advertisers ,2013-06-18
Facebook rolls out video for Instagram ,2013-06-20
Facebook rolls out video for Instagram ,2013-06-20
REUTERS SUMMIT-Facebook has never been stronger since IPO  Sandberg says ,2013-06-20
Facebook admits year-long data breach exposed 6 million users ,2013-06-21
Facebook admits year-long data breach exposed 6 million users ,2013-06-21
Fund manager gets 11 years for Facebook  Groupon shares scam ,2013-06-21
Fund manager gets 11 years for Facebook  Groupon shares scam ,2013-06-21
Indianapolis man charged with child porn in Facebook blackmail plot ,2013-06-21
REUTERS SUMMIT-Yahoo's Mayer shines spotlight on video ,2013-06-21
RPT-Facebook admits year-long data breach exposed 6 million users ,2013-06-21
Yahoo's Mayer shines spotlight on video ,2013-06-21
Former Oregon politician pleads guilty to Facebook IPO fraud ,2013-06-25
Former Oregon politician pleads guilty to Facebook IPO fraud ,2013-06-25
Two Swedish teens convicted for Instagram insults ,2013-06-25
CORRECTED-In search for effective ads  U.S. TV operators mine viewer data ,2013-06-27
Facebook ad products director to join online-payment firm Square ,2013-06-27
Facebook ad products director to join online payment firm Square ,2013-06-27
UPDATE 1-Facebook ad products director to join online-payment firm Square ,2013-06-27
UPDATE 1-In search for effective ads  U.S. TV operators mine viewer data ,2013-06-27
Judge scrutinizes Facebook deal to end privacy lawsuit over ads ,2013-06-28
Former police chief Bratton launches a social network for cops ,2013-06-29
Seven Saudis jailed for urging protests on Facebook: HRW ,2013-06-30
Winklevoss twins plan IPO for Bitcoin-tracking stock ,2013-07-02
Fugitive Snowden to seek temporary asylum in Russia ,2013-07-12
Facebook mobile users jumped around 20 pct in US  UK in June ,2013-07-17
Facebook mobile users jumped around 20 percent in U.S.  UK in June ,2013-07-17
Apple  Google  dozens of others urge surveillance disclosures ,2013-07-18
Apple  Google  dozens of others urge U.S. surveillance disclosures ,2013-07-18
UPDATE 1-Apple  Google  dozens of others urge U.S. surveillance disclosures ,2013-07-19
Facebook blogger goads Zimbabwe's ruling party ,2013-07-23
Facebook blogger goads Zimbabwe's ruling party ,2013-07-23
Facebook Q2 revenue grows ,2013-07-24
Facebook shares soar as users  mobile ads climb ,2013-07-24
UPDATE 1-Facebook Q2 revenue grows 53 percent ,2013-07-24
UPDATE 3-Facebook shares soar as users  mobile ads climb ,2013-07-24
US STOCKS-Dow  S&P dip; Apple's jump keeps Nasdaq barely in black ,2013-07-24
Facebook shares jump 28 percent  Wall Street sees more ad growth ,2013-07-25
GLOBAL MARKETS-Shares  dollar fall on mixed earnings  China fears ,2013-07-25
Irish watchdog won't probe U.S. firms over Prism ,2013-07-25
Irish watchdog won't probe U.S. firms over Prism ,2013-07-25
REFILE-US STOCKS-Dow  S&P fall on mixed earnings  Nasdaq likes Facebook ,2013-07-25
UPDATE 1-Facebook shares jump 28%  Wall Street sees more ad growth ,2013-07-25
US STOCKS-Facebook lifts Nasdaq  but earnings stymie Dow  S&P 500 ,2013-07-25
US STOCKS-Nasdaq likes Facebook's surge  but earnings curb Dow  S&P ,2013-07-25
US STOCKS SNAPSHOT-Facebook's surge lifts Nasdaq  earnings curb Dow and S&P ,2013-07-25
US STOCKS-Tech buoys Nasdaq  but earnings curb Dow and S&P 500 ,2013-07-25
Facebook offers the dummy's guide to mobile advertising ,2013-07-26
Facebook offers the dummy's guide to mobile advertising ,2013-07-26
Facebook stock almost hits IPO price  14 months after rocky debut ,2013-07-30
US STOCKS-S&P 500  Nasdaq end up as tech gains; potash shares sink ,2013-07-30
US STOCKS-S&P 500 ends flat after Fed keeps easy money in play ,2013-07-31
US STOCKS-S&P 500 ends flat; Fed gives no word on tapering ,2013-07-31
US STOCKS-Wall St cuts data-driven gains ahead of Fed statement ,2013-07-31
US STOCKS-Wall St edges up on data as Fed statement looms ,2013-07-31
US STOCKS-Wall St rises after no word from Fed on tapering ,2013-07-31
Government requests for Twitter users' data on the rise ,2013-08-01
Snowden gets job offer from Russia's version of Facebook ,2013-08-01
US STOCKS-Dow  S&P 500 edge lower after last week's record highs ,2013-08-05
US STOCKS-Wall St slips from record highs; energy stocks hit Dow ,2013-08-05
Facebook surfing pays off for some investors ,2013-08-09
RPT-Facebook surfing pays off for some investors ,2013-08-09
Facebook plans to buy voice recognition app maker ,2013-08-12
CORRECTED-Facebook reveals daily users for U.S. and UK  data aimed at advertisers ,2013-08-13
Facebook reveals daily users for U.S. and UK  data aimed at advertisers ,2013-08-13
Facebook to offer OpenTable restaurant bookings via mobile ,2013-08-13
Facebook gets liked by Tiger Consumer  shunned by Omega ,2013-08-14
Soros dumps US Airways as Tiger Consumer likes Facebook ,2013-08-14
UPDATE 2-Soros dumps US Airways as Tiger Consumer likes Facebook ,2013-08-14
Sandberg's LeanIn.org criticized over call for unpaid intern ,2013-08-15
Soros dumps US Airways  Tiger Consumer likes Facebook ,2013-08-15
Sandberg's LeanIn.org criticized over call for unpaid intern ,2013-08-16
Hacker who exposed Facebook bug to get reward from unexpected source ,2013-08-20
Facebook launching project to make Internet more affordable ,2013-08-21
Facebook-led project seeks Internet access for all ,2013-08-21
UPDATE 2-Facebook-led project seeks Internet access for all ,2013-08-21
INSIGHT-At Apple  Tim Cook leads a quiet cultural revolution ,2013-08-22
UPDATE 3-Rebels smuggling Syria chemical weapons strike evidence to U.N. experts ,2013-08-23
REFILE-Nasdaq trading halt exposes communication gaps when crisis hits ,2013-08-26
U.S. judge approves Facebook privacy settlement over ads ,2013-08-26
U.S. judge approves Facebook privacy settlement over ads ,2013-08-26
Facebook says countries sought data on 38 000 users in first half of 2013 ,2013-08-27
In Facebook's first pay vote  tough love from an old friend ,2013-08-28
In Facebook's first pay vote  tough love from an old friend ,2013-08-28
Facebook considers adding profile photos to facial recognition ,2013-08-29
Facebook considers adding profile photos to facial recognition ,2013-08-29
Facebook peer groups may be useful for HIV education ,2013-09-02
Factbox: Microsoft's patchy deal history ,2013-09-03
Ride service Uber hires new CFO from Google ,2013-09-03
New Snowden documents say NSA can break common Internet encryption ,2013-09-05
Russia's Mail.Ru sells remaining Facebook stock ,2013-09-05
UPDATE 2-Russia's Mail.Ru sells remaining Facebook stock ,2013-09-05
Hungarian dogs draw celebrity interest  but no money ,2013-09-06
UPDATE 1-Internet companies in new effort to disclose more on NSA requests ,2013-09-10
Facebook shares break $45 for first time since 2012 IPO ,2013-09-11
Facebook shares break $45 for first time since 2012 IPO ,2013-09-12
Facebook tests auto-play videos  explores video ad potential ,2013-09-12
Facebook tests auto-play videos  explores video ad potential ,2013-09-12
FTC to scrutinize new Facebook facial recognition feature ,2013-09-12
FTC to scrutinize new Facebook facial recognition feature ,2013-09-12
MARKET PULSE-Facebook  Extreme Networks  Royal Caribbean  Glu Mobile ,2013-09-12
MARKET PULSE-Facebook  Lululemon  Vera Bradley  Synta Pharma ,2013-09-12
MARKET PULSE-Facebook  Netsol  Men's Wearhouse  Dominion Resources ,2013-09-12
UPDATE 4-Twitter takes first step toward going public ,2013-09-12
Analysis: Twitter may kickstart consumer-tech IPO train ,2013-09-13
MARKET PULSE-Facebook  Analogic  Ulta Beauty  Stratasys  Verizon ,2013-09-13
MARKET PULSE-Facebook  Intel  Pactera  Ulta Beauty  Stratasys  Safeway ,2013-09-13
MARKET PULSE-Facebook  Sangamo  Ulta Beauty  Verizon  Delcath ,2013-09-13
Twitter takes first step toward going public ,2013-09-13
UPDATE 5-Twitter takes first step toward going public ,2013-09-13
Facebook and Twitter said to be unblocked in Iran ,2013-09-17
Iran ends brief social media access  calls it glitch ,2013-09-17
UPDATE 1-Iran ends brief social media access  calls it glitch ,2013-09-17
Facebook 'like' deserves free speech protection: U.S. court ,2013-09-18
Facebook's Zuckerberg says U.S. spying hurt users' trust ,2013-09-18
Facebook broadens effort to show ad payoff ,2013-09-19
Facebook broadens effort to show ad payoff ,2013-09-19
France calls for EU to regulate Web giants to counter dominance ,2013-09-19
France calls for EU to regulate Web giants to counter dominance ,2013-09-19
MARKET PULSE- Vodafone  Facebook  Transcept Pharma  Take-Two ,2013-09-19
MARKET PULSE- Vodafone  Facebook  Transcept Pharma  Take-Two  Steelcase ,2013-09-19
Twitter in talks to add banks to IPO  set fees -sources ,2013-09-19
UPDATE 1-Twitter in talks to add banks to IPO  set fees -sources ,2013-09-19
Prominent Cuban dissident economist Oscar Espinosa Chepe dead at 72 ,2013-09-23
Facebook  other banned sites to be open in China free trade zone: report ,2013-09-24
Facebook  other banned sites to be open in China free trade zone - report ,2013-09-24
UPDATE 2-Facebook  other banned sites to be open in China free trade zone - report ,2013-09-24
US STOCKS-Dow  S&P 500 extend recent slide  down 4th session ,2013-09-24
US STOCKS-Futures flat before data that could clarify Fed's plans ,2013-09-24
US STOCKS-S&P 500 inches up after string of declines ,2013-09-24
US STOCKS-Wall St edges up after string of declines ,2013-09-24
US STOCKS-Wall St flat as Washington fiscal battles weigh ,2013-09-24
Facebook and Twitter too late for China's Internet ,2013-09-25
Facebook and Twitter too late for China's Internet ,2013-09-25
US STOCKS-Wall St dips as impasse in budget talks puzzles investors ,2013-09-25
US STOCKS-Wall St dips for 5th day on budget debate  Wal-Mart ,2013-09-25
US STOCKS-Wall St ends down for 5th day as budget impasse  Wal-Mart weigh ,2013-09-25
US STOCKS-Wall Street flat as budget bill stalls in Washington ,2013-09-25
Facebook and Twitter too late for China's Internet ,2013-09-26
Facebook and Twitter too late for China's Internet ,2013-09-27
Facebook to show users less unwanted ads in newsfeed ,2013-09-27
Facebook expands ad service for app developers ,2013-10-01
Facebook expands ad service for app developers ,2013-10-01
Venture-backed IPOs and M&A activity decline in value ,2013-10-01
Venture-backed IPOs and M&A activity decline in value ,2013-10-01
Cisco and Facebook collaborating to offer free public Wi-Fi ,2013-10-02
Cisco  Facebook to work with businesses to expand free Wi-Fi use ,2013-10-02
Facebook expands ad service for app developers ,2013-10-02
UPDATE 1-Cisco  Facebook to work with businesses to expand free Wi-Fi use ,2013-10-02
Facebook expands ad service for app developers ,2013-10-03
Facebook helps design housing complex near headquarters ,2013-10-03
UPDATE 3-Twitter reveals rip-roaring growth  big losses ahead of IPO ,2013-10-03
Mario's Tweets: Twitter celebrity name-dropping reflects novel IPO risk ,2013-10-04
REFILE-Mario's Tweets: Twitter celebrity name-dropping reflects novel IPO risk ,2013-10-04
RPT-Memories of Facebook cloud Twitter's IPO ,2013-10-04
UPDATE 4-Twitter reveals rip-roaring growth  big losses ahead of IPO ,2013-10-04
US STOCKS-Tech stocks slammed  volatility spikes on U.S. stalemate ,2013-10-08
US STOCKS-Year's winners lead Wall St lower as default angst rises ,2013-10-08
US STOCKS-Year's winners lead Wall St lower as default angst rises ,2013-10-08
Google unveils plans for user names  comments to appear in ads ,2013-10-11
UPDATE 1-Onavo buy to boost Facebook's plan to widen Internet access ,2013-10-14
Twitter picks NYSE for IPO even as losses widen ,2013-10-15
Facebook lifts restriction on teen users sharing with public ,2013-10-16
Head of world's Anglicans joins Instagram to push credit unions ,2013-10-16
Contrafund adds to Google stake in Q3 amid lift from Facebook ,2013-10-18
Google shares break $1 000 barrier as mobile pays off ,2013-10-18
UPDATE 4-Google shares break $1 000 barrier as mobile pays off ,2013-10-18
Europe pushes ahead with stricter data privacy rules ,2013-10-21
